,beer_id,Beer name_x,Brewery,Style,ABV,Score,Brewery_Name,Brewery_City,Brewery_Country,Availability,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Beer + Brewery,Beer name_y
619,57897,Mixed Forecast - Still Raining Dark Lager,Moody Ales,American Amber / Red Lager,5.5,85.1754072225242,Moody Ales,British Columbia,Canada,Rotating,0.17112803,0.105513126,0.1770058,0.09416352,0.0674363,0.03346512,0.1584345,0.12411085,0.13878982,0.19130102,0.13918848,0.16361839,0.19320609,0.16402732,0.17623608,0.044050902,0.032673698,0.14085984,0.049580354,0.20459785,0.02683087,0.15305853,0.15794954,0.18075886,0.03931337,0.20679964,0.20442279,0.048409015,0.109763935,0.049628213,0.20809919,0.117723376,0.04696101,0.13252799,0.1268885,0.12869138,0.13904507,0.048705112,0.05731579,0.10292714,0.19946331,0.15195449,0.20953687,0.18099019,0.1147555,0.06262022,0.13708377,0.21025062,0.17940891,0.16441,Mixed Forecast - Still Raining Dark Lager - Moody Ales,Mixed Forecast - Still Raining Dark Lager
620,40251,Hell's Gate Honey Lager,Hell's Gate Brewing Company,American Amber / Red Lager,5.0,85.1754072225242,Hell's Gate Brewing Company,British Columbia,Canada,Year-round,0.2633212,0.049265016,0.09873776,0.018864648,-0.114830814,0.21194436,-0.043712597,0.17082128,0.3253544,-0.016454542,0.095916964,0.026197277,0.15016998,0.06503213,0.067640066,-0.09736771,-0.030111613,-0.043117642,-0.05677133,0.31337687,0.22589616,0.08330741,0.15045801,-0.06763536,-0.0621492,0.0678773,0.27605602,-0.018260367,-0.013279916,0.16640961,-0.0590906,-0.041508414,0.2924338,0.12275821,0.116091944,0.21870296,0.055978425,-0.08948846,-0.034545593,0.19371815,0.0956217,-0.03613705,0.11056703,0.19871347,-0.05350407,0.046223048,-0.03470547,0.11026794,0.19000366,0.19034861,Hell's Gate Honey Lager - Hell's Gate Brewing Company,Hell's Gate Honey Lager
621,31518,Father John's Winter Ale,Howe Sound Inn & Brewing Company,Winter Warmer,7.0,84.0,Howe Sound Inn & Brewing Company,British Columbia,Canada,Winter,0.10505045,0.05717574,0.20356242,0.072580315,0.21268664,0.18535016,0.11480627,0.22065862,0.1818001,0.104994014,0.09840779,0.17476344,0.09746848,0.17313623,0.15934314,0.23628335,0.10347481,-0.013406865,0.09904813,0.18003085,0.15899147,0.15686089,0.17149296,0.18255432,0.11927601,0.19255275,0.11493019,0.18166904,0.038918745,0.053914707,0.08336745,0.062000167,0.13186477,0.09825738,0.16784859,0.17626779,0.1290772,0.011487499,0.17470726,0.048632696,0.2080823,0.09976365,0.04138301,0.0662067,0.096884884,0.22587779,0.13127433,-0.023198606,0.06980429,0.18896154,Father John's Winter Ale - Howe Sound Inn & Brewing Company,Father John's Winter Ale
622,5746,Auld Skool Scottish Ale,Granville Island Brewery,Scottish Ale,6.25,83.0,Granville Island Brewery,British Columbia,Canada,Rotating,0.10620613,0.07002153,0.13276103,0.09362315,0.2346392,0.16850471,0.18488444,0.14625925,0.11371375,0.14532404,0.014671275,0.08825348,0.03615146,0.17529926,0.15565154,0.1616482,0.14157517,0.022184197,0.14940792,0.1303341,0.20546092,0.023467312,0.10715972,0.092538066,0.15096863,0.15545395,0.061405063,0.040703878,0.08905389,0.023838378,0.18799701,0.15951553,0.22505245,0.15450883,0.081696235,0.21642868,0.20009018,0.029460093,0.06267383,0.20295304,0.100995965,0.2390427,0.1920484,0.23869555,0.13358788,0.053523537,0.035290282,0.190729,0.077156566,0.10040319,Auld Skool Scottish Ale - Granville Island Brewery,Auld Skool Scottish Ale
623,40930,Highland Scottish Ale,Storm Brewing,Scottish Ale,5.0,84.0,Storm Brewing,British Columbia,Canada,Year-round,0.1882049,0.18486412,0.17186427,0.018326605,0.10174926,0.17307247,0.20948052,0.011256516,0.021380946,0.11292581,0.2520269,0.23587602,0.20319813,0.14210162,0.15695795,0.14131305,0.19367708,0.05509344,0.04062172,0.14056678,0.17629857,0.023648636,0.17139266,0.13311397,0.08413752,0.054937307,0.13704515,0.021099214,0.035255365,0.17958936,0.21788007,0.19493406,0.07375239,0.023460345,0.08403763,0.09862389,0.051671028,0.13542375,0.04730663,0.12579888,0.21137354,0.1422363,0.106685996,0.03578477,0.047504965,0.09744826,0.11679175,0.13375366,0.23202981,0.22855577,Highland Scottish Ale - Storm Brewing,Highland Scottish Ale
624,47091,Jameson's Scottish Ale,Spinnakers Gastro Brewpub & Guesthouse,Scottish Ale,6.4,82.0,Spinnakers Gastro Brewpub & Guesthouse,British Columbia,Canada,Rotating,0.13331589,-0.00942675,0.23112501,0.14659616,0.22366484,-0.009287855,0.2673913,0.01792267,0.13895851,0.14726506,0.045204896,0.09657139,0.21708377,0.19362393,0.11820241,0.15699019,0.20701332,0.11844105,-0.032519918,0.015998008,0.22409026,0.1491924,-0.029477399,0.19758017,0.12673025,-0.01120372,0.102718644,-0.0024683196,-0.039345745,0.22835729,0.045670483,0.0152616035,0.13361506,0.23637518,0.19824465,0.1976305,0.109526455,-0.008138461,0.12591256,0.00778403,0.18116193,0.2800268,0.059755854,0.0128591,0.12969865,-0.00055261503,-0.011459262,0.11061713,-0.024148624,0.1776446,Jameson's Scottish Ale - Spinnakers Gastro Brewpub & Guesthouse,Jameson's Scottish Ale
625,14174,Brave Liver Scotch Ale,Mt. Begbie Brewing Co.,Scottish Ale,6.5,85.1754072225242,Mt. Begbie Brewing Co.,British Columbia,Canada,Winter,0.013349491,0.20914122,0.0057376786,0.0434984,0.044823367,0.12971997,-0.0018858565,-0.01204935,0.12945658,0.114534564,0.20371026,0.05801546,0.21250212,0.19117428,0.21359725,0.13611805,0.21792918,0.13013695,-0.008459102,0.23345457,0.13391066,0.23236674,0.11638536,0.14254832,-0.015662624,0.1701826,0.057445873,0.06694665,0.11121865,0.1493282,0.008199741,0.1967401,0.07444073,0.18222676,0.0939884,0.13566059,0.09982793,0.04050746,0.041374132,0.18368536,0.22480777,0.18127999,0.19283564,0.11264872,0.15158832,0.23747133,0.025503552,0.06687038,0.06696027,0.20988356,Brave Liver Scotch Ale - Mt. Begbie Brewing Co.,Brave Liver Scotch Ale
626,78446,Scottish Ale,Granville Island Brewery,Scottish Ale,6.5,85.1754072225242,Granville Island Brewery,British Columbia,Canada,Winter,0.038723566,0.023221195,0.117941804,0.031540245,0.1708937,0.2111097,0.16580537,0.15272918,0.05967353,0.1217339,0.16565764,0.21317154,0.099317886,0.14830446,0.16100493,0.16618174,0.048485044,0.12177773,0.20426476,0.174623,0.06844939,0.098096475,0.15048948,0.023903957,0.12633476,0.13626663,0.20229776,0.10475782,0.040967103,0.16497208,0.15001117,0.16596247,0.16222452,0.093438536,0.22667678,0.13561946,0.030768324,0.118297964,0.048460975,0.16786855,0.14563148,0.23689114,0.15596241,0.06742403,0.058391597,0.14978106,0.17989385,0.25160336,0.043524724,0.098076634,Scottish Ale - Granville Island Brewery,Scottish Ale
627,16846,Canterbury Dark Mild,Pacific Western Brewing Company,European Dark Lager,5.0,77.0,Pacific Western Brewing Company,British Columbia,Canada,Year-round,0.18186653,0.10544121,0.056705993,0.046730004,0.16163297,0.11419777,0.13303445,0.19454233,0.05734174,0.23089302,0.21257728,0.10814168,0.028176242,0.122993834,0.13756965,0.13899039,0.17864999,0.19273117,0.04550085,0.21251647,0.042613145,0.23323472,0.16561761,0.04749141,0.15043332,0.18491536,0.061456237,0.059580218,0.08677629,0.09133159,0.12205866,0.14799206,0.04130373,0.21001236,0.19685058,0.1246714,0.21307921,0.0452904,0.14488544,0.028080864,0.09610429,0.10973597,0.09101165,0.15292567,0.24271752,0.08636687,0.106043994,0.1586513,0.19611868,0.0741409,Canterbury Dark Mild - Pacific Western Brewing Company,Canterbury Dark Mild
628,81623,Smokey The Beer,Russell Brewing Company,German Rauchbier,5.3,84.0,Russell Brewing Company,British Columbia,Canada,Rotating,0.11659777,0.032121085,0.10237922,0.036698278,0.043015275,0.20695178,0.14701334,0.19111054,0.10620882,0.18403715,0.17901658,0.06839245,0.14656806,0.11250069,0.044978663,0.0373673,0.22134206,0.21507847,0.19758865,0.09056871,0.2302907,0.118054554,0.18081406,0.11510957,0.22204055,0.07500107,0.033140764,0.11916596,0.2076773,0.07393984,0.03359838,0.043005325,0.12777065,0.10834046,0.1482487,0.03645858,0.21649827,0.10912554,0.12759264,0.21549535,0.075591445,0.20099396,0.07531769,0.08992438,0.12792444,0.18622285,0.04833739,0.18893105,0.17851138,0.14284639,Smokey The Beer - Russell Brewing Company,Smokey The Beer
629,89017,The Fabulator,Central City Brewers + Distillers,German Rauchbier,6.5,84.0,Central City Brewers + Distillers,British Columbia,Canada,Winter,0.20775141,0.21920913,0.15885654,0.11067785,0.18807314,0.15459539,0.10672539,0.14608589,0.18752696,0.083621986,0.11275059,0.12599172,0.09057638,0.1796969,0.1481623,0.09024791,0.19490382,0.16487361,0.08181014,0.15949526,0.12439946,0.20762484,0.1800914,0.12605664,0.08074773,0.07970829,0.07602178,0.20350152,0.13767038,0.12802534,0.110162996,0.11758245,0.08662619,0.07955795,0.20764643,0.10442987,0.08460679,0.14451471,0.1487585,0.2039768,0.08048034,0.15113656,0.10145188,0.11800385,0.11217631,0.09525448,0.1553347,0.16467293,0.13535787,0.08936244,The Fabulator - Central City Brewers + Distillers,The Fabulator
630,23932,Dark Lager,Steel & Oak Brewing Co.,European Dark Lager,5.0,82.0,Steel & Oak Brewing Co.,British Columbia,Canada,Year-round,0.103741296,0.15857366,0.13838102,0.14393294,0.17672057,0.115724295,0.03505779,0.14899741,0.18385987,0.10315742,0.021640448,0.15769011,0.09187871,0.14042076,0.21628258,0.085665256,0.12621894,0.17492253,0.068410896,0.13353215,0.1875934,0.06663467,0.17980313,0.24155079,0.09671362,0.12043855,0.046378694,0.032010242,0.06896292,0.12604111,0.17829034,0.11918116,0.08267574,0.069044694,0.20962876,0.089176685,0.080906466,0.26438802,0.07305263,0.12702821,0.10669667,0.1380645,0.21699616,0.17390999,0.17553787,0.05783047,0.25707713,0.06535881,0.075754,0.17789893,Dark Lager - Steel & Oak Brewing Co.,Dark Lager
631,49746,Kokanee Gold,Columbia Brewery,American Amber / Red Lager,5.3,74.0,Columbia Brewery,British Columbia,Canada,Year-round,0.17107409,0.09104496,0.021903016,0.18060155,0.14384408,0.061986387,0.08768105,0.19205189,0.17755869,0.15244369,0.054898113,0.119155705,0.19370869,0.185734,0.19496799,0.04167163,0.18883474,0.19400214,0.1680165,0.14373296,0.09852103,0.19241609,0.15040284,0.10314662,0.17701735,0.033248294,0.21415953,0.15194054,0.14142866,0.18302225,0.17134687,0.0136809815,0.15797916,0.08522167,0.14831786,0.07365702,0.072208114,0.14668687,0.15904388,0.11697906,0.11250607,0.030929279,0.10393539,0.056520075,0.07839925,0.1801471,0.14697167,0.22320212,0.1267115,0.104131736,Kokanee Gold - Columbia Brewery,Kokanee Gold
632,14635,Brews Brothers I Want It That Way (Yuzu Green Tea Brut IPA),Parallel 49 Brewing Company,American Brut IPA,7.0,85.1754072225242,Parallel 49 Brewing Company,British Columbia,Canada,One-off,0.14625621,0.13229413,0.21739066,0.14263397,0.19326001,0.051331066,0.20736082,0.14386888,0.16578254,0.06525679,0.07261376,0.101429775,0.1496908,0.041026868,0.20770596,0.124751456,0.25101307,0.14838502,0.10460047,0.04241882,0.106448166,0.09908646,0.12305097,0.21624596,0.16016153,0.10536989,0.17043136,0.12096594,0.20504789,0.17264068,0.13257039,0.15704045,0.06357227,0.11154853,0.14967269,0.09273114,0.14248368,0.08431531,0.15848175,0.056280863,0.21990663,0.06929897,0.056481775,0.04289167,0.1799978,0.1952037,0.039678972,0.21695168,0.046782058,0.040978514,Brews Brothers I Want It That Way (Yuzu Green Tea Brut IPA) - Parallel 49 Brewing Company,Brews Brothers I Want It That Way (Yuzu Green Tea Brut IPA)
633,86565,Super G,Longwood Brewpub & Restaurant,American Cream Ale,6.0,85.1754072225242,Longwood Brewpub & Restaurant,British Columbia,Canada,Rotating,0.0547579,-0.030535799,0.16940814,0.25860935,0.016948482,0.12563159,0.067042075,0.050469078,0.19928403,0.23169273,0.11898066,0.085414425,0.20964368,0.059736677,0.053798128,-0.019315507,0.10760673,0.2562328,-0.023542758,0.22380432,0.22667933,0.16077502,-0.0219201,0.07944494,0.11800234,0.030235415,0.0050736074,0.124313086,0.20588447,0.07442406,0.07113577,0.12295688,0.17059627,0.22024632,0.037672937,-0.011869559,0.23377873,0.18883175,0.13530034,0.057846095,0.18674202,0.19030458,0.06178176,0.13777313,-0.0013895001,0.17506133,0.20316362,0.049419638,-0.011647101,0.20468742,Super G - Longwood Brewpub & Restaurant,Super G
634,49014,Kick Ass Coffee Cream Ale,Arrowhead Brewing Company,American Cream Ale,5.1,85.1754072225242,Arrowhead Brewing Company,British Columbia,Canada,Year-round,0.04964821,0.12980643,0.051610313,0.086737595,0.11694894,0.14103688,0.06684368,0.0711123,0.08024687,0.10151333,0.05501746,0.09042243,0.2181654,0.04624478,0.12961198,0.17963117,0.09797261,0.14390339,0.10180477,0.12579401,0.17102951,0.17567196,0.13884625,0.07716686,0.08157927,0.14665799,0.2058967,0.17948341,0.06001506,0.2356758,0.20155817,0.096195646,0.21810782,0.08121197,0.12544242,0.17261483,0.06098516,0.22300759,0.17314802,0.091211684,0.22102247,0.1826219,0.12474775,0.11176852,0.19382697,0.1466739,0.19164425,0.10374057,0.04844428,0.19077794,Kick Ass Coffee Cream Ale - Arrowhead Brewing Company,Kick Ass Coffee Cream Ale
635,55573,Maple Shack Cream Ale,Granville Island Brewery,American Cream Ale,5.0,81.0,Granville Island Brewery,British Columbia,Canada,Rotating,0.18248428,-0.0041824826,0.1704929,-0.011036499,0.05518364,0.20138343,0.07592364,0.08136836,0.07685963,0.16190049,0.17590517,0.21199347,0.05047478,0.18210979,0.11650882,0.15217072,0.20765984,0.17149208,0.077904,0.022368206,0.08747552,0.0065684286,0.14111939,0.13168654,0.15095682,0.0010761806,0.1804927,0.21752253,0.17002742,0.13025159,0.1849864,0.18905242,0.14756295,0.15146104,0.070382215,0.21861386,-0.010884261,0.19679102,0.10830498,0.09942319,0.10210878,0.09655227,0.21675359,0.08434613,0.21876937,0.17200117,0.18944007,0.04215023,0.03530917,0.10182936,Maple Shack Cream Ale - Granville Island Brewery,Maple Shack Cream Ale
636,13886,Bowen Island Irish Cream Ale,Bowen Island Brewing Co. Ltd.,American Cream Ale,5.0,76.0,Bowen Island Brewing Co. Ltd.,British Columbia,Canada,Year-round,0.2072026,0.15074433,0.19453114,0.08167283,0.09913216,0.06440569,0.14716685,0.22433697,0.07562579,0.2235775,0.14648052,0.14631449,0.07044254,0.13254423,0.15168412,0.124455236,0.074563764,0.09477245,0.053836547,0.03263914,0.20724756,0.08845008,0.1719381,0.13008893,0.15970998,0.100028366,0.19430256,0.042469934,0.13692784,0.23263526,0.20833792,0.17106263,0.14264746,0.14389212,0.09912082,0.05299348,0.21075375,0.055919144,0.17612329,0.1537065,0.053857412,0.14733215,0.03988259,0.10090742,0.20697738,0.12776808,0.09074842,0.16297357,0.12588994,0.07639354,Bowen Island Irish Cream Ale - Bowen Island Brewing Co. Ltd.,Bowen Island Irish Cream Ale
637,20282,Coastal Cream Ale,Shaftebury Brewing Company,American Cream Ale,5.0,76.0,Shaftebury Brewing Company,British Columbia,Canada,Year-round,0.17886609,0.16620372,0.16675171,0.18674561,0.06479169,0.042780776,0.1029114,0.20948221,0.054991253,0.20969294,0.022484794,0.088184826,0.08545903,0.1030253,0.14955093,0.04115472,0.14217949,0.050015513,0.08560835,0.18663059,0.13812421,0.1423348,0.08909533,0.19467466,0.19298233,0.16667897,0.03398545,0.12149495,0.0704352,0.03645235,0.1517328,0.1777833,0.21870367,0.2348322,0.19258568,0.042954605,0.14108407,0.062990785,0.050322708,0.104146115,0.2218451,0.1261217,0.16758412,0.1464296,0.13984086,0.2041026,0.18736184,0.11830251,0.07743427,0.13385539,Coastal Cream Ale - Shaftebury Brewing Company,Coastal Cream Ale
638,86205,Sun Chaser Cream Ale,Bowen Island Brewing Co. Ltd.,American Cream Ale,5.0,80.0,Bowen Island Brewing Co. Ltd.,British Columbia,Canada,Year-round,0.08580613,0.028068855,0.0981849,0.05846685,0.11008524,0.018203728,0.11270697,0.2137387,0.09208724,0.022172613,0.051598277,0.13188428,0.17079313,0.014520289,-0.030054007,-0.0145985205,-0.037824087,0.2208863,0.08668956,0.087352335,0.056945853,-0.008871898,0.1288227,0.22481118,0.27220312,0.09029255,0.18631004,0.23241515,0.089482605,0.051982064,0.098673664,-0.011098765,-0.04422689,0.083687514,0.28527898,0.13156994,0.21148266,0.052628703,-0.0077313,0.20330107,-0.011418813,0.23832893,0.15812953,-0.00018689728,0.05119872,0.23947947,0.1895245,0.2127841,0.20117317,0.24687025,Sun Chaser Cream Ale - Bowen Island Brewing Co. Ltd.,Sun Chaser Cream Ale
639,64735,Orange Karma Oatmeal Cream Ale,Spinnakers Gastro Brewpub & Guesthouse,American Cream Ale,5.3,85.1754072225242,Spinnakers Gastro Brewpub & Guesthouse,British Columbia,Canada,Rotating,-0.010158511,0.0776588,0.17521417,0.057244074,0.1009503,0.06490348,0.19262911,0.19935438,0.13254744,0.031184249,0.1397979,0.14224906,0.16335599,0.01904295,0.17072628,0.13284664,0.22044742,0.2331714,0.15294215,0.031611696,0.20822243,0.10608055,0.13772458,0.10466977,0.16545229,0.13572799,-0.002594406,0.08583857,0.17876229,0.04092546,0.08979196,0.17708804,0.21208942,0.21309832,0.10569707,0.17182583,0.16204484,-0.0015243765,0.06413807,0.08627466,0.24335302,0.21964048,0.1093433,0.20038445,0.07277347,0.1656157,0.053652395,0.09147799,0.0725424,0.14368805,Orange Karma Oatmeal Cream Ale - Spinnakers Gastro Brewpub & Guesthouse,Orange Karma Oatmeal Cream Ale
640,47028,Jam Session,Howe Sound Inn & Brewing Company,American Cream Ale,5.0,85.1754072225242,Howe Sound Inn & Brewing Company,British Columbia,Canada,Rotating,0.18364802,0.16256124,0.17448121,0.17810649,0.14368314,0.033596523,0.19764467,0.09801582,0.18456557,0.18518402,0.17423317,0.1849309,0.13594593,0.18069375,0.1912649,0.047578655,0.04112124,0.09450533,0.18939923,0.09013874,0.06465346,0.14207496,0.18876234,0.18066554,0.13354284,0.06694163,0.1856146,0.15023153,0.042693533,0.14841336,0.12938571,0.17146657,0.19928625,0.1812056,0.03231132,0.044171613,0.07402592,0.19489795,0.18101256,0.110555336,0.044955,0.040001936,0.1376242,0.15843424,0.16479789,0.074396014,0.048851013,0.07494618,0.13969602,0.12605128,Jam Session - Howe Sound Inn & Brewing Company,Jam Session
641,38921,Happy Little Brut,Russell Brewing Company,American Brut IPA,7.0,85.1754072225242,Russell Brewing Company,British Columbia,Canada,Rotating,0.09576683,0.12501843,0.09980303,0.05172247,0.161748,0.20247756,0.074938215,0.20613167,0.1801476,0.11503854,0.20738974,0.12410271,0.056865357,0.20935963,0.21912019,0.14066334,0.065199785,0.1471984,0.115217976,0.066871144,0.20233318,0.12275473,0.12891546,0.15870148,0.083309814,0.07397045,0.08556123,0.09398976,0.074187405,0.1434634,0.15681884,0.20102808,0.04978345,0.06681462,0.15262292,0.136508,0.058264285,0.18758754,0.19066949,0.21036366,0.064166546,0.1941517,0.10907918,0.1800163,0.056716427,0.164092,0.15111077,0.15625913,0.057133533,0.17989315,Happy Little Brut - Russell Brewing Company,Happy Little Brut
642,15381,Brut Lupe,Phillips Brewing Company,American Brut IPA,7.0,85.1754072225242,Phillips Brewing Company,British Columbia,Canada,Fall,0.10285197,0.087833226,0.114470504,0.07875202,0.12923287,0.05737673,0.07882109,0.14147143,0.14406599,0.19018942,0.07286366,0.1318401,0.122362904,0.10334323,0.16552928,0.1352143,0.18450186,0.12170964,0.09125055,0.14949653,0.04807106,0.12648956,0.18378907,0.1984716,0.16704543,0.17156194,0.20063901,0.22098504,0.16176298,0.12754329,0.22862719,0.22091132,0.21774046,0.08219783,0.13215616,0.10142345,0.0724546,0.11771469,0.15233213,0.22939244,0.074023984,0.04676288,0.054560244,0.09941128,0.09564121,0.15697822,0.10263679,0.10443021,0.07957876,0.21294,Brut Lupe - Phillips Brewing Company,Brut Lupe
643,13194,Boomerang 2,Steel & Oak Brewing Co.,American Imperial IPA,8.0,85.1754072225242,Steel & Oak Brewing Co.,British Columbia,Canada,One-off,0.11233644,0.063035406,0.08564127,0.2301353,0.12605853,0.2490343,0.22874258,0.19557887,0.057089027,0.169014,0.07353179,0.11594513,0.22522545,0.06509683,0.07418357,0.13752915,0.22403532,0.21512848,0.056603525,0.14069371,0.14002582,0.12996581,0.08586241,0.21396747,0.05082981,0.16281351,0.1580991,0.1309571,0.18776615,0.092603065,0.12394018,0.060689434,0.076195404,0.06622632,0.14635015,0.19980042,0.041368164,0.10606593,0.11836509,0.08769199,0.12878177,0.24826075,0.17761415,0.06401212,0.044384044,0.08318719,0.13071796,0.056434043,0.15974784,0.081231974,Boomerang 2 - Steel & Oak Brewing Co.,Boomerang 2
644,34877,Galaxior,Parallel 49 Brewing Company,American Imperial IPA,8.0,85.1754072225242,Parallel 49 Brewing Company,British Columbia,Canada,Rotating,0.1657624,0.09499401,0.19518232,0.11201284,0.13231274,0.02756344,0.1380232,0.15537252,0.07854917,0.13801777,0.19510053,0.20874697,0.057598233,0.15705676,0.13526234,0.059183102,0.21415767,0.13056335,0.20564115,0.12994626,0.16079102,0.1574207,0.19683325,0.07667687,0.061517075,0.17176342,0.11759713,0.10753418,0.050093405,0.08805305,0.09214637,0.14249475,0.21294305,0.17209685,0.1260987,0.110291734,0.16392753,0.078437075,0.12668508,0.07438066,0.17706288,0.027319232,0.084727764,0.21751095,0.12422211,0.21037853,0.095011346,0.088456854,0.21281762,0.11671563,Galaxior - Parallel 49 Brewing Company,Galaxior
645,26809,Double Infinite (Citra),Superflux,American Imperial IPA,8.0,85.1754072225242,Superflux,British Columbia,Canada,Rotating,0.20449391,0.13447994,0.04460202,0.08117047,0.07894808,0.06465921,0.07565906,0.059965763,0.085755505,0.056115665,0.17396526,0.2319424,0.09478665,0.16759647,0.053861424,0.15431215,0.19958453,0.20437157,0.2305071,0.0242782,0.016999371,0.08554774,0.0555708,0.24552613,0.21487379,0.12442059,0.19514316,0.07155112,0.23202254,0.085206695,0.12960595,0.19225396,0.08749638,0.22624846,0.116322264,0.12292577,0.20775186,0.053907342,0.06306933,0.055794455,0.107232586,0.07191268,0.22443928,0.12020003,0.16357425,0.17181061,0.0627214,0.113378316,0.08429582,0.15849893,Double Infinite (Citra) - Superflux,Double Infinite (Citra)
646,54009,Lucky 13,Bad Tattoo Brewing,American Imperial IPA,8.0,85.1754072225242,Bad Tattoo Brewing,British Columbia,Canada,Rotating,0.057840414,0.2018983,0.11948429,0.18474907,0.18749733,0.19402403,0.054247074,0.0878248,0.10319807,0.13710666,0.17546205,0.15831801,0.047535963,0.21814524,0.21131228,0.15102679,0.067461364,0.18850876,0.049269393,0.20591724,0.11830226,0.12142238,0.18747437,0.09830384,0.16693917,0.17997159,0.11014402,0.126249,0.03948441,0.04444131,0.087896325,0.08684398,0.056808084,0.03893685,0.07932516,0.075617775,0.18526705,0.13183522,0.08378975,0.08528356,0.12618142,0.19773664,0.21062024,0.072937824,0.17765851,0.04942855,0.16863361,0.15348789,0.20223725,0.20363191,Lucky 13 - Bad Tattoo Brewing,Lucky 13
647,84558,Steel & Oak / Dageraad - The Suburbs 3 Cul de Sac,Steel & Oak Brewing Co.,American Imperial IPA,8.0,85.1754072225242,Steel & Oak Brewing Co.,British Columbia,Canada,One-off,0.10820397,0.21843366,0.2116959,0.12760311,0.17121503,0.22344095,0.017826492,0.041425724,0.22123463,0.1876206,0.07772623,0.20724136,0.1884088,0.037926286,0.03886907,0.10351446,0.13099311,0.11411146,0.107081555,0.024529219,0.15905625,0.14451519,0.075044975,0.1905894,0.12657088,0.06591301,0.036550816,0.14467514,0.15879059,0.22159748,0.06322796,0.11297719,0.2121047,0.18465586,0.15451945,0.20308019,0.19993933,0.114053555,0.1262099,0.14201128,0.15756029,0.0013357268,0.07738401,0.14716554,0.004566211,0.033607658,0.08996846,0.18923767,0.014330156,0.14418115,Steel & Oak / Dageraad - The Suburbs 3 Cul de Sac - Steel & Oak Brewing Co.,Steel & Oak / Dageraad - The Suburbs 3 Cul de Sac
648,40878,High Stakes Imperial IPA,Barkerville Brewing Co.,American Imperial IPA,8.0,85.1754072225242,Barkerville Brewing Co.,British Columbia,Canada,Rotating,0.073717445,0.022842694,0.15351,0.21582653,0.060400378,0.056099784,0.12610066,0.22773212,0.055928804,0.24482355,0.20684268,0.17772354,0.014868291,0.12319272,0.073765576,0.16676646,0.2013652,0.1371044,0.103913836,0.12513386,0.18449514,0.14876994,0.22264104,0.13798665,0.08675168,0.052202098,0.09659932,0.047110412,0.19778247,0.22088477,0.0766564,0.057052884,0.17646416,0.24863447,0.16768138,0.064375244,0.22130525,0.14023599,0.23290005,0.1263253,0.081118025,0.05465883,0.12067652,0.10316149,0.008533708,0.087562524,0.12593246,0.023538474,0.0902001,0.052008357,High Stakes Imperial IPA - Barkerville Brewing Co.,High Stakes Imperial IPA
649,20309,Cobra Clutch,Parallel 49 Brewing Company,American Imperial IPA,8.0,85.1754072225242,Parallel 49 Brewing Company,British Columbia,Canada,One-off,0.05650576,0.04285061,0.17842342,0.19734293,0.13844644,0.16744469,0.180738,0.1439405,0.21333417,0.09130006,0.13783258,0.22380497,0.13075279,0.10027519,0.033879448,0.09506686,0.07083755,0.046967342,0.19777235,0.1717049,0.052920025,0.16823418,0.12794389,0.070926316,0.09209932,0.13572273,0.2201052,0.03352409,0.08693769,0.038148735,0.03285024,0.20905562,0.11360807,0.20539245,0.061241664,0.11837937,0.21972364,0.12682599,0.08628369,0.17422096,0.22360751,0.12995777,0.13259012,0.14148545,0.20323569,0.08842621,0.17371747,0.023035966,0.12414056,0.17317094,Cobra Clutch - Parallel 49 Brewing Company,Cobra Clutch
650,64483,One Trick Pony (Mosaic),Brassneck Brewery,American Imperial IPA,9.0,85.1754072225242,Brassneck Brewery,British Columbia,Canada,Rotating,0.20546299,0.11059022,0.2030635,0.09199771,0.047825903,0.13423641,0.18795298,0.08276228,0.099249184,0.10418605,0.13633603,0.0946401,0.2096219,0.16290341,0.17335714,0.15229745,0.055367064,0.1445831,0.16878994,0.14152668,0.053739954,0.14307657,0.22754876,0.212132,0.19345815,0.09323191,0.21305826,0.15602292,0.19040766,0.08113136,0.044112507,0.08221968,0.18813394,0.108505405,0.037314825,0.10597714,0.22899505,0.124608785,0.0897362,0.1503173,0.09401185,0.11130651,0.07153603,0.022626251,0.14929597,0.09309489,0.19290607,0.05346599,0.050144285,0.2063224,One Trick Pony (Mosaic) - Brassneck Brewery,One Trick Pony (Mosaic)
651,49884,Kool Koala,Twin Sails Brewing,American Imperial IPA,8.2,85.1754072225242,Twin Sails Brewing,British Columbia,Canada,Rotating,0.08787147,0.03169738,0.066223666,0.078909375,0.18072191,0.20290348,0.11136041,0.13462658,0.13271151,0.20334895,0.08502326,0.17520012,0.14452372,0.20468877,0.11841765,0.10504177,0.09407445,0.11770143,0.163849,0.20266744,0.12046787,0.20294994,0.17455131,0.17323633,0.18995416,0.17232609,0.17470902,0.110214606,0.047750473,0.15245712,0.18594407,0.08543247,0.1366226,0.09010854,0.036982007,0.1364885,0.17579177,0.1473674,0.19516505,0.057388846,0.037503827,0.10559433,0.17517717,0.10549934,0.20623791,0.08307058,0.104108535,0.106690355,0.12969884,0.15902853,Kool Koala - Twin Sails Brewing,Kool Koala
